location,lon,lat,state
"west simsbury, ct",-72.8581549,41.8731531,connecticut
北海道↔東京,142.8634737,43.2203266,NA
ceo ,-95.9754354,36.1499848,oklahoma
"hardin county, ky.",-86.0121573,37.6565708,kentucky
"east bay, california",-122.2913078,37.8271784,NA
"fairfield, ca ",-122.0405151,38.2491956,california
"moreland hills, oh",-81.4276153,41.4478312,ohio
"dorset, england",-2.3444786,50.7487635,NA
"北京, 中华人民共和国",116.4073963,39.9041999,NA
"atlanta, usa",-84.3879824,33.7489954,georgia
"biology dept., hiram college",-81.1439988,41.3107999,ohio
"lapel, in",-85.8483132,40.0683725,indiana
"athens, greece",23.7275388,37.9838096,NA
"huntingdon, pa",-78.0102813,40.4847959,pennsylvania
"reader, wv",-80.7328765,39.5689689,west virginia
"corona, ca.",-117.5664384,33.8752935,california
"highlands ranch, colorado",-104.9739333,39.5480789,colorado
crystal lake illinois,-88.3161965,42.2411344,illinois
"الباحة, المملكة العربية السعود",41.4712733,20.0217407,NA
aesd,-117.5026174,34.6599838,california
"hannover, deutschland",9.7320104,52.3758916,NA
"alexandria, va, usa",-77.0469214,38.8048355,maryland
"yorkville, manhattan",-73.9492079,40.7762231,NA
"desoto county schools, ms",-89.9626799,34.9065453,mississippi
"big bear lake, ca",-116.9114215,34.2438963,california
"denver, iowa",-92.3374045,42.6713718,iowa
solothurn - switzerland,7.532291,47.2088348,NA
lompoc,-120.4579409,34.6391501,california
"nuevo, ca",-117.145866,33.801408,california
"comox, bc",-124.9282659,49.6735133,NA
cedar rapids ⇢ seattle ⇢ tokyo,-122.3320708,47.6062095,NA
"saskatoon, saskatchewan",-106.6701577,52.157902,NA
"la's south bay, ca",-118.3812562,33.8798386,NA
"central , nj",-74.308755,40.5409461,new jersey
"111 san elijo rd, san marcos",-117.1658229,33.1063822,california
"oxnard, ca 93030",-119.1681373,34.2054029,california
"machesney park, il",-89.0389956,42.3472406,illinois
"louisville, ky",-85.7584557,38.2526647,kentucky
"glendale, wi, usa",-87.9356423,43.135288,wisconsin
austin texas,-97.7430608,30.267153,texas
"calumet city, il",-87.5294871,41.6155909,illinois
"leon, spain.",-5.5670959,42.5987263,NA
yorba linda,-117.8132571,33.8885035,california
"middlesex, nj",-74.4926541,40.572603,new jersey
greenwich public schools,-73.6300729,41.0785447,connecticut
"cos cob, ct",-73.5996472,41.0340436,connecticut
katwijk aan zee,4.4114135,52.1992517,NA
"fort worth, texas, usa",-97.3307658,32.7554883,texas
| nyc + nc + la |,-74.0059728,40.7127753,NA
"fern creek, ky",-85.5991503,38.1651485,kentucky
french alps,6.8527504,45.8326492,NA
"imperial county, california",-115.4733554,33.0113694,california
"olney, illinois",-88.0853154,38.7308811,illinois
"westwood, nj",-74.0326395,40.9912087,new jersey
poway unified school district,-117.0558707,32.9690073,california
nw suburb of chicago ,-87.6297982,41.8781136,illinois
"chandler, arizona, usa",-111.8412502,33.3061605,arizona
"ellington, ct",-72.458236,41.9172826,connecticut
"red apple orchard, central wa",-120.151738,47.746539,washington:main
"bedford, ma",-71.2760089,42.4906231,massachusetts:main
"washburn, wi",-90.8949075,46.6732722,wisconsin
"777 burnside ave, east htfd ct",-72.6052366,41.7793175,connecticut
parker,-95.6142558,37.0682805,kansas
"headquartered in sears, mi",-85.1851661,43.8982225,michigan:south
"winter harbor, maine",-68.0830278,44.3947873,maine
"havertown, pa",-75.3149796,39.9763656,pennsylvania
"lincolnshire, il ",-87.9084039,42.1900249,illinois
rowland elementary,-84.2231339,33.7583221,georgia
rsu 2 maine,-69.7952572,44.2912087,maine
"port colborne, ontario",-79.2508558,42.8865204,NA
"hays, kansas",-99.3267702,38.8791783,kansas
"peel, ontario",-79.7848422,43.6766398,NA
"brampton, on",-79.7624177,43.7315479,NA
"santa maria, ca",-120.4357191,34.9530337,california
santa barbara county ca,-119.6982057,34.4208321,NA
"goochland, virginia, usa",-77.885374,37.6841421,virginia:main
etobicoke,-79.5131983,43.6204946,NA
"central okanagan, british columbia",-119.5588208,49.9473663,NA
"longview, wa",-122.9381672,46.1381676,washington:main
lagos nigeria,3.3792057,6.5243793,NA
"abuja, beijing ",116.6031121,40.0798573,NA
"bellevue, nebraska, usa",-95.9145568,41.1543623,nebraska
ssc,-73.984149,40.7322849,new york:manhattan
lawrence twp public schools,-74.7292078,40.2661036,new jersey
"fillmore, ca",-118.918154,34.3991639,california
"mdeo, uruguay",-56.1645314,-34.9011127,NA
"somis, ca",-118.9946323,34.2637508,california
massachusetts. ,-71.3824374,42.4072107,massachusetts:main
e learning center ,-94.6669848,39.012068,kansas
lima - pueblo libre,-77.0692591,-12.0752423,NA
"hallowell, me",-69.7908786,44.2859022,maine
loudoun county va,-77.6536125,39.076767,virginia:main
"mililani town, hi",-158.0152807,21.4513314,NA
"salem, india",78.1460142,11.664325,NA
the central coast,-122.2011075,40.1998777,california
republic of the philippines,121.774017,12.879721,NA
repubic of the philippines,121.774017,12.879721,NA
naga city,123.1948238,13.6217753,NA
"caloocan city, national capita",121.0449768,14.7565784,NA
pangasinan,120.2863183,15.8949055,NA
republic of the phillippines,121.774017,12.879721,NA
"üt: 42.524917,-83.128096",-97.7340567,30.2849185,texas
"riverside, california.",-117.3754942,33.9806005,california
coquitlam,-122.7932065,49.2837626,NA
"valdosta, ga",-83.2784851,30.8327022,georgia
"tiverton, on",-81.5433231,44.2676578,NA
ldn / ny / sg / ber / syd / db,-74.0059728,40.7127753,NA
"hildebran, nc",-81.4220334,35.7140208,north carolina:main
"santa catarina, nuevo león",-100.4423188,25.6746058,NA
"clarksburg, md",-77.2794288,39.2387164,maryland
"south brunswick nj, usa",-74.5316938,40.3806901,new jersey
"genoa, nv",-119.8472149,39.0040567,nevada
clinton township,-82.9195514,42.5868882,michigan:south
"medellín, antioquia",-75.5658153,6.2476376,NA
"corvallis, mt",-114.1128734,46.3140884,montana
"s. orangetown, ny",-73.9477384,41.0555461,new york:main
state of michigan,-85.6023643,44.3148443,michigan:south
"rennes, france",-1.6777926,48.117266,NA
"forest park, il",-87.81367,41.8794758,illinois
"holland,  ny",-78.5416891,42.6411723,new york:main
"32972 calle perfecto, sjc, ca",-117.6719099,33.4839485,california
"clark county, nv",-115.094045,36.0795613,nevada
"freeport, me",-70.1031201,43.8570065,maine
"san rafael, california",-122.5310874,37.9735346,california
rockingham county (va),-78.8835548,38.5825919,virginia:main
guangzhou,113.264385,23.12911,NA
virtually everywhere!,-93.5179968,45.1328906,minnesota
305,-97.613065,38.843478,kansas
"north college hill, oh",-84.5507778,39.2183911,ohio
round rock,-97.678896,30.5082551,texas
"piedmont, ok",-97.7464345,35.6419951,oklahoma
"tehuacán, puebla",-97.4003801,18.4665063,NA
oslo / austin / london,10.7522454,59.9138688,NA
dcds,-83.2524476,42.5445416,michigan:south
"counties: los angeles, san bernardino, riverside, and orange county",-118.5720926,34.1781686,california
"barton, vermont",-72.176258,44.7480805,vermont
owings mills,-76.7802528,39.4195499,maryland
"windsor, ca",-122.8163802,38.5471327,california
porterville ca,-119.0167679,36.06523,california
walled lake schools,-83.4856913,42.5422279,michigan:south
bay area california,-122.2913078,37.8271784,NA
"harrison twp, nj",-75.207737,39.7296493,new jersey
"hoover elementary, cfisd",-95.7044219,29.8693809,texas
clear lake,-122.6263728,38.9582307,california
"knoxville, tennessee",-83.9207392,35.9606384,tennessee
"pontoon, ar",-93.01045,35.112031,arkansas
franklin park,-82.9603102,39.9623634,ohio
"buffalo center, ia",-93.9466193,43.3857909,iowa
"hallandale beach, fl",-80.148379,25.9812024,florida
"socal, planet earth",-116.419389,34.9592083,california
"haddon twp, nj",-75.0497448,39.9105176,new jersey
"d’arcy elementary, fontana, ca",-117.4662208,34.0417185,california
"marysville, wa",-122.1770818,48.0517637,washington:main
cj sullivan elementary,-88.4478217,46.7576069,michigan:north
"haddon twp., nj",-75.0497448,39.9105176,new jersey
"booneville, ky",-83.6749145,37.4761991,kentucky
"indian mills, nj",-74.7443261,39.7940055,new jersey
"tamarac, fl",-80.2497707,26.2128609,florida
southeastern u.s.,-95.712891,37.09024,kansas
the ocean,-80.1041533,26.1307785,NA
"tapakala,toamasina,madagascar",49.367536,-18.2148887,NA
la mirada academy,-117.2031277,33.1430456,california
"emerson public schools, nj",-74.0227475,40.9740915,new jersey
hillside middle school,-116.2315401,43.6560088,idaho
lothlórien,-122.312879,47.663866,washington:main
frisco texas,-96.8236116,33.1506744,texas
"timonium, maryland",-76.6196915,39.4370508,maryland
east bay ca,-122.2913078,37.8271784,NA
"marrero, la",-90.1003506,29.8993723,louisiana
louisiana gulf coast ,-92.013338,30.207145,louisiana
"estes park, co",-105.5216651,40.3772059,colorado
southern china,-80.5810569,35.3831543,north carolina:main
"ann arbor,mi",-83.7430378,42.2808256,michigan:south
"mineola, texas",-95.4882896,32.6631884,texas
martinez,-122.1341321,38.0193657,california
"vallejo, ca",-122.2566367,38.1040864,NA
kennewick wa,-119.119948,46.2086683,washington:main
spokane wa,-117.4260465,47.6587802,washington:main
vancouver bc,-123.1207375,49.2827291,NA
17840 e. villacorta st. 91744,-117.9120846,34.0169672,california
north barrington school,-88.1387582,42.2140852,illinois
lewis elementary,-96.4786534,32.7978901,texas
simi valley,-118.781482,34.2694474,california
"""aqui em pariz ta calor neer""",2.3522219,48.856614,NA
john swett elementary,-122.1245784,37.9813254,california
名古屋市,136.9065571,35.1814506,NA
九州イゼルローン,130.8,32.59,NA
"mililani, hi",-158.0152807,21.4513314,NA
"swisher, iowa",-91.693232,41.8458406,iowa
"üt: 46.734725,-117.16074",-97.7340567,30.2849185,texas
"warrensburg, mo",-93.7360498,38.7627893,missouri
"3333 ronald way, concord ca",-122.0272732,37.9934264,california
disney,-81.563874,28.385233,florida
whs,-97.3906753,37.2686345,kansas
"dunlap, il",-89.6787104,40.8617037,illinois
ottawa on ocsb,-75.727587,45.332593,NA
"linden, nj",-74.2445902,40.6220478,new jersey
"908 e 47th st, chicago 60653",-87.6033951,41.8096804,illinois
"stanford university, ca",-122.169719,37.4274745,california
rancho sa,-117.202813,33.020321,california
austria,14.550072,47.516231,NA
"smith river, ca",-124.1470273,41.9281678,california
"burbank, il 60459",-87.7714136,41.7440856,illinois
rhode island. us,-71.4774291,41.5800945,rhode island
nbma ,-75.4876812,40.6826637,pennsylvania
"ladue, mo",-90.3806725,38.6497743,missouri
salyersville,-83.0687816,37.7525922,kentucky
"shelby township, mi",-83.0329934,42.670782,michigan:south
central mn,-94.342973,48.699412,minnesota
"ranch santa margarita, ca",-117.602832,33.640171,california
"middlebury, vermont",-73.16734,44.015337100000004,vermont
"indian trail, nc",-80.6692352,35.0768141,north carolina:main
"3700 s 9th st lincoln, ne",-96.7064853,40.7756486,nebraska
"fresno, ca",-119.7871247,36.7377981,california
"cohoes, ny",-73.7001187,42.7742446,new york:main
"nutley, nj",-74.1598725,40.8223168,new jersey
western new york ,-78.8731221,42.8869076,new york:main
workshops worldwide,-73.9766232,40.7817621,new york:manhattan
"river vale, nj",-74.0119736,41.0147679,new jersey
"eagle grove, iowa",-93.9044473,42.6641396,iowa
the oceans ,-97.7423355,30.2681517,texas
council bluffs,-95.8608333,41.2619444,iowa
"new york, ny / nj ",-74.0143064,40.7878788,NA
"eastbourne, england",0.290472,50.768035,NA
"new rochelle, new york",-73.7823549,40.9114882,new york:main
ousd superintendent,-122.2720879,37.8015818,california
"mission viejo, california",-117.6581562,33.5968913,california
"west windsor-plainsboro, nj",-74.585292,40.3382543,new jersey
"burbank, il",-87.760738,41.7467619,illinois
west side is the best side,-97.3841371,37.7090758,kansas
"rowlett, tx",-96.56388,32.9029017,texas
"lyons, ne",-96.4731141,41.9375263,nebraska
jcps newburg middle school,-85.6683867,38.1799914,kentucky
west middle school,-97.3753954,37.5650818,kansas
"montauk, ny",-71.9545146,41.0359353,new york:long island
lakewood washington,-122.518458,47.1717649,washington:main
fernando de noronha,-32.4268917,-3.8447976,NA
fraser island,153.1325243,-25.2398229,NA
"rye, new hampshire, usa",-70.7695547,43.0019301,new hampshire
"east providence, ri",-71.3700545,41.8137116,rhode island
"nokha, india",73.4731871,27.5562169,NA
"heber city, ut",-111.4133234,40.5070087,utah
"overisel, michigan",-85.9508923,42.7338962,michigan:south
reservoir high school,-76.913347,39.1517279,maryland
"anaheim, california",-117.9143012,33.8365932,california
la cañada flintridge,-118.2000277,34.2068182,california
"denton, tx",-97.1330683,33.2148412,texas
pais vasco,-2.6189273,42.9896248,NA
teme,-2.6990748,52.3172674,NA
"clear spring, md",-77.9316649,39.6562064,maryland
"west hempstead, n.y.",-73.6501295,40.7048242,new york:long island
london and anywhere,-0.0840905,51.5152902,NA
"watertown, conn.",-73.1183397,41.6062042,connecticut
"loves park, il",-89.0581621,42.3200189,illinois
getxo,-3.0081319,43.3387367,NA
"grafton, wi",-87.9534226,43.3197265,wisconsin
"mendota heights, mn",-93.1382749,44.8835768,minnesota
illinois not chicago,-87.6297982,41.8781136,illinois
romoland school district ,-117.1186162,33.7447534,california
"north tonawanda, ny",-78.8642033,43.038668,new york:main
"appenzell, switzerland",9.406594,47.334932,NA
東京、横浜,139.6379639,35.4436739,NA
north miami,-80.1867138,25.8900949,florida
"greenfield, wi",-88.0125865,42.9614039,wisconsin
"bay ridge, brooklyn",-74.0298767,40.6263732,NA
"alexandria, la",-92.4451371,31.3112936,louisiana
"cherry hill, new jersey",-75.0246312,39.926813,new jersey
"watertown, ct",-73.1183397,41.6062042,connecticut
"lombard, il/elgin,il",-88.0187284,41.8847832,illinois
global citizen ,-73.9968807,40.7249194,new york:manhattan
"geneseo, ny 14454",-77.816947,42.795896,new york:main
amsterdam,4.8930866,52.3726914,NA
"delhi, india",77.1024902,28.7040592,NA
"baltimore,  ontario, canada",-78.148501,44.0225579,NA
pequannock/pompton plains nj,-74.2958532,40.9681661,new jersey
"laureldale, pa",-75.9179848,40.3881487,pennsylvania
"oro grande, ca",-117.3342743,34.598816,california
"thief river falls,minnesota",-96.1811473,48.1191353,minnesota
maui,-156.3319253,20.7983626,NA
strong middle school,-83.1792512,42.2807783,michigan:south
"raleigh, nc - usa",-78.6381787,35.7795897,north carolina:main
"adrian, mi",-84.0371659,41.8975471,michigan:south
monitoring,-95.847007,36.1199299,oklahoma
"granite falls, mn",-95.5455752,44.8099575,minnesota
"polson, mt",-114.1631275,47.6932004,montana
cabrillo middle school,-121.9718144,37.3583812,california
"honolulu, hawai‘i",-157.8583333,21.3069444,NA
"wyckoff, new jersey",-74.1729106,41.0095316,new jersey
jcps ,-85.643487,38.1938097,kentucky
"olhão, portugal",-7.8423509,37.0260416,NA
"mansfield township, nj",-74.7183641,40.0799767,new jersey
"camillus, ny",-76.3040965,43.039233,new york:main
"willis, texas",-95.4799418,30.4249276,texas
"muncie, indiana usa",-85.3863599,40.1933767,indiana
"lincoln, uk",-0.540579,53.230688,NA
"32261 charles rd, ln, ca 92677",-117.70783,33.4952832,NA
"humble, tx",-95.2621553,29.9988312,texas
"ramstein-miesenbach, deutschland",7.5545404,49.445759,NA
"lakeland, tn",-89.7403606,35.2306435,tennessee
atyrau kazakhstan ,51.9238373,47.0944959,NA
bakersfield ca ,-119.0187125,35.3732921,california
"milford, ct 06460 ",-73.0464309,41.2220944,connecticut
"new castle, de",-75.5668166,39.6620397,NA
"lansdale, pa",-75.2837862,40.2414952,pennsylvania
rio del sol steam school,-119.1798887,34.246638,california
"waimalu, hi",-157.9484715,21.3991985,NA
ethiopia,40.489673,9.145,NA
tustin,-117.8236391,33.7420005,california
simi valley unified school district,-118.7999231,34.2841454,california
"western montana, usa",-113.9939081,46.8720147,montana
in my head,-83.0323615,40.0332355,ohio
"stoughton, wi",-89.2178937,42.9169462,wisconsin
"cranford, nj",-74.2995928,40.6584212,new jersey
"halifax, nova scotia, canada",-63.5752387,44.6487635,NA
mississippi ,-89.3985283,32.3546679,mississippi
washington (dc),-77.0368707,38.9071923,district of columbia
ne michigan lakeside,-86.6678023,41.8492087,michigan:south
"nigeria(maryland,lagos,ikeja)",3.3636032,6.5759997,NA
"port elgin, ontario",-81.3929413,44.4340516,NA
"hudson, wi",-92.7568703,44.9746896,wisconsin
"arcadia, ca",-118.0353449,34.1397292,california
"brazos valley, texas",-96.3226072,30.6504141,texas
tuscaloosa alabama,-87.5691735,33.2098407,alabama
"46 schoolhouse road wrightstown, nj 08562",-74.5877009,40.074125,new jersey
ohio/in usa,-82.907123,40.4172871,ohio
"fulton, il",-90.1595705,41.8672508,illinois
"rock valley, ia",-96.2950263,43.2052594,iowa
socialist,-73.944842,40.8101339,new york:manhattan
bandar kuala terengganu,103.142318,5.3325937,NA
"bondurant, ia",-93.4607681,41.7019329,iowa
henrico county public schools,-77.3324425,37.5059332,virginia:main
"george, iowa",-96.0022431,43.3438624,iowa
"sanford, mi",-84.3805544,43.6728053,michigan:south
"geneva, ne",-97.5958818,40.5269512,nebraska
"chesterfield, va",-77.5049863,37.3770935,virginia:main
"broussard, la",-91.9612305,30.147146,louisiana
"cusd-san jose, ca",-121.9529992,37.2866277,california
"carlotta, california",-124.0606039,40.537357,california
hb du pont middle school,-75.6915858,39.8002956,delaware
"lititz, pa",-76.3069014,40.1573169,pennsylvania
"gurnee, il",-87.9020186,42.3702996,illinois
"city island, new york city, ny",-73.7874983,40.8468202,NA
"oz, norcal",-120.8958242,38.8375215,california
"panabo, davao region",125.6841178,7.3087068,NA
boracay philippines ,121.924815,11.9673753,NA
rehiyon ng davao,126.0893406,7.3041622,NA
davao,125.455341,7.190708,NA
"melbourne, victoria, australia",144.9630576,-37.8136276,NA
